"_messagetimems","_messagetime","_","duration","ip","revProxyPath","_raw","cluster","_collector","container","deployment","host","_view","log.level","log.msg","log.time","namespace","node","pod","service","_size","_source","_sourcecategory","_sourcehost","_sourcename"
"1681226311000","11/04/2023 20:48:31.000 +0530",",""time"":""2023-04-11T15:18:31Z""}}","60.104682ms","10.130.186.102","/api/streamer/video?peerid=&options=","{""log"":{""level"":""info"",""msg"":""reverse-proxy response-time for revProxyPath /api/streamer/video?peerid=&options= and ip 10.130.186.102 is 60.104682ms"",""time"":""2023-04-11T15:18:31Z""}}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","lvag","lvag","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","info","reverse-proxy response-time for revProxyPath /api/streamer/video?peerid=&options= and ip 10.130.186.102 is 60.104682ms","2023-04-11T15:18:31Z","default","ip-10-104-16-96.ec2.internal","lvag-6975b4f649-w4kjc","lvag","181","logs","kubernetes/default/lvag","54.157.130.114","default.lvag-6975b4f649-w4kjc.lvag"
"1681226311000","11/04/2023 20:48:31.000 +0530",",""time"":""2023-04-11T15:18:31Z""}}","10.938876ms","10.130.186.102","/api/streamer/addIceCandidate?peerid=lt_phqghumeay&options=","{""log"":{""level"":""info"",""msg"":""reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 10.938876ms"",""time"":""2023-04-11T15:18:31Z""}}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","lvag","lvag","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","info","reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 10.938876ms","2023-04-11T15:18:31Z","default","ip-10-104-16-96.ec2.internal","lvag-6975b4f649-w4kjc","lvag","204","logs","kubernetes/default/lvag","54.157.130.114","default.lvag-6975b4f649-w4kjc.lvag"
"1681226311000","11/04/2023 20:48:31.000 +0530",",""time"":""2023-04-11T15:18:31Z""}}","15.342976ms","10.130.186.102","/api/streamer/addIceCandidate?peerid=lt_phqghumeay&options=","{""log"":{""level"":""info"",""msg"":""reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 15.342976ms"",""time"":""2023-04-11T15:18:31Z""}}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","lvag","lvag","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","info","reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 15.342976ms","2023-04-11T15:18:31Z","default","ip-10-104-16-96.ec2.internal","lvag-6975b4f649-w4kjc","lvag","204","logs","kubernetes/default/lvag","54.157.130.114","default.lvag-6975b4f649-w4kjc.lvag"
"1681226311000","11/04/2023 20:48:31.000 +0530",",""time"":""2023-04-11T15:18:31Z""}}","78.182742ms","10.130.186.102","/api/streamer/addIceCandidate?peerid=lt_phqghumeay&options=","{""log"":{""level"":""info"",""msg"":""reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 78.182742ms"",""time"":""2023-04-11T15:18:31Z""}}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","lvag","lvag","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","info","reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 78.182742ms","2023-04-11T15:18:31Z","default","ip-10-104-16-96.ec2.internal","lvag-6975b4f649-w4kjc","lvag","204","logs","kubernetes/default/lvag","54.157.130.114","default.lvag-6975b4f649-w4kjc.lvag"
"1681226311000","11/04/2023 20:48:31.000 +0530",",""time"":""2023-04-11T15:18:31Z""}}","77.166425ms","10.130.186.102","/api/streamer/addIceCandidate?peerid=lt_phqghumeay&options=","{""log"":{""level"":""info"",""msg"":""reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 77.166425ms"",""time"":""2023-04-11T15:18:31Z""}}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","lvag","lvag","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","info","reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 77.166425ms","2023-04-11T15:18:31Z","default","ip-10-104-16-96.ec2.internal","lvag-6975b4f649-w4kjc","lvag","204","logs","kubernetes/default/lvag","54.157.130.114","default.lvag-6975b4f649-w4kjc.lvag"
"1681226311000","11/04/2023 20:48:31.000 +0530",",""time"":""2023-04-11T15:18:31Z""}}","64.632065ms","10.130.186.102","/api/streamer/addIceCandidate?peerid=lt_phqghumeay&options=","{""log"":{""level"":""info"",""msg"":""reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 64.632065ms"",""time"":""2023-04-11T15:18:31Z""}}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","lvag","lvag","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","info","reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 64.632065ms","2023-04-11T15:18:31Z","default","ip-10-104-16-96.ec2.internal","lvag-6975b4f649-w4kjc","lvag","204","logs","kubernetes/default/lvag","54.157.130.114","default.lvag-6975b4f649-w4kjc.lvag"
"1681226311000","11/04/2023 20:48:31.000 +0530",",""time"":""2023-04-11T15:18:31Z""}}","13.317822ms","10.130.186.102","/api/streamer/addIceCandidate?peerid=lt_phqghumeay&options=","{""log"":{""level"":""info"",""msg"":""reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 13.317822ms"",""time"":""2023-04-11T15:18:31Z""}}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","lvag","lvag","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","info","reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 13.317822ms","2023-04-11T15:18:31Z","default","ip-10-104-16-96.ec2.internal","lvag-6975b4f649-w4kjc","lvag","204","logs","kubernetes/default/lvag","54.157.130.114","default.lvag-6975b4f649-w4kjc.lvag"
"1681226311000","11/04/2023 20:48:31.000 +0530",",""time"":""2023-04-11T15:18:31Z""}}","13.161626ms","10.130.186.102","/api/streamer/addIceCandidate?peerid=lt_phqghumeay&options=","{""log"":{""level"":""info"",""msg"":""reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 13.161626ms"",""time"":""2023-04-11T15:18:31Z""}}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","lvag","lvag","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","info","reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 13.161626ms","2023-04-11T15:18:31Z","default","ip-10-104-16-96.ec2.internal","lvag-6975b4f649-w4kjc","lvag","204","logs","kubernetes/default/lvag","54.157.130.114","default.lvag-6975b4f649-w4kjc.lvag"
"1681226311000","11/04/2023 20:48:31.000 +0530",",""time"":""2023-04-11T15:18:31Z""}}","74.585989ms","10.130.186.102","/api/streamer/addIceCandidate?peerid=lt_phqghumeay&options=","{""log"":{""level"":""info"",""msg"":""reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 74.585989ms"",""time"":""2023-04-11T15:18:31Z""}}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","lvag","lvag","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","info","reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 74.585989ms","2023-04-11T15:18:31Z","default","ip-10-104-16-96.ec2.internal","lvag-6975b4f649-w4kjc","lvag","204","logs","kubernetes/default/lvag","54.157.130.114","default.lvag-6975b4f649-w4kjc.lvag"
"1681226311000","11/04/2023 20:48:31.000 +0530",",""time"":""2023-04-11T15:18:31Z""}}","75.933712ms","10.130.186.102","/api/streamer/addIceCandidate?peerid=lt_phqghumeay&options=","{""log"":{""level"":""info"",""msg"":""reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 75.933712ms"",""time"":""2023-04-11T15:18:31Z""}}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","lvag","lvag","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","info","reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 75.933712ms","2023-04-11T15:18:31Z","default","ip-10-104-16-96.ec2.internal","lvag-6975b4f649-w4kjc","lvag","204","logs","kubernetes/default/lvag","54.157.130.114","default.lvag-6975b4f649-w4kjc.lvag"
"1681226311000","11/04/2023 20:48:31.000 +0530",",""time"":""2023-04-11T15:18:31Z""}}","64.946252ms","10.130.186.102","/api/streamer/addIceCandidate?peerid=lt_phqghumeay&options=","{""log"":{""level"":""info"",""msg"":""reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 64.946252ms"",""time"":""2023-04-11T15:18:31Z""}}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","lvag","lvag","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","info","reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 64.946252ms","2023-04-11T15:18:31Z","default","ip-10-104-16-96.ec2.internal","lvag-6975b4f649-w4kjc","lvag","204","logs","kubernetes/default/lvag","54.157.130.114","default.lvag-6975b4f649-w4kjc.lvag"
"1681226309000","11/04/2023 20:48:29.000 +0530",",""time"":""2023-04-11T15:18:29Z""}}","170.421033ms","10.130.186.102","/api/streamer/hangup?peerid=lt_phqghumeay&options=","{""log"":{""level"":""info"",""msg"":""reverse-proxy response-time for revProxyPath /api/streamer/hangup?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 170.421033ms"",""time"":""2023-04-11T15:18:29Z""}}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","lvag","lvag","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","info","reverse-proxy response-time for revProxyPath /api/streamer/hangup?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 170.421033ms","2023-04-11T15:18:29Z","default","ip-10-104-16-96.ec2.internal","lvag-6975b4f649-w4kjc","lvag","196","logs","kubernetes/default/lvag","54.157.130.114","default.lvag-6975b4f649-w4kjc.lvag"
"1681226027000","11/04/2023 20:43:47.000 +0530",",""time"":""2023-04-11T15:13:47Z""}}","177.618084ms","10.130.186.102","/api/v1.0/video/stop","{""log"":{""level"":""info"",""msg"":""reverse-proxy response-time for revProxyPath /api/v1.0/video/stop and ip 10.130.186.102 is 177.618084ms"",""time"":""2023-04-11T15:13:47Z""}}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","lvag","lvag","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","info","reverse-proxy response-time for revProxyPath /api/v1.0/video/stop and ip 10.130.186.102 is 177.618084ms","2023-04-11T15:13:47Z","default","ip-10-104-16-96.ec2.internal","lvag-6975b4f649-w4kjc","lvag","166","logs","kubernetes/default/lvag","54.157.130.114","default.lvag-6975b4f649-w4kjc.lvag"
"1681226012000","11/04/2023 20:43:32.000 +0530",",""time"":""2023-04-11T15:13:32Z""}}","42.059535ms","10.130.186.102","/api/v1.0/video/start","{""log"":{""level"":""info"",""msg"":""reverse-proxy response-time for revProxyPath /api/v1.0/video/start and ip 10.130.186.102 is 42.059535ms"",""time"":""2023-04-11T15:13:32Z""}}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","lvag","lvag","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","info","reverse-proxy response-time for revProxyPath /api/v1.0/video/start and ip 10.130.186.102 is 42.059535ms","2023-04-11T15:13:32Z","default","ip-10-104-16-96.ec2.internal","lvag-6975b4f649-w4kjc","lvag","166","logs","kubernetes/default/lvag","54.157.130.114","default.lvag-6975b4f649-w4kjc.lvag"
"1681225784000","11/04/2023 20:39:44.000 +0530",",""time"":""2023-04-11T15:09:44Z""}}","29.996311ms","10.130.186.102","/v1.0/api/system/browser","{""log"":{""level"":""info"",""msg"":""reverse-proxy response-time for revProxyPath /v1.0/api/system/browser and ip 10.130.186.102 is 29.996311ms"",""time"":""2023-04-11T15:09:44Z""}}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","lvag","lvag","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","info","reverse-proxy response-time for revProxyPath /v1.0/api/system/browser and ip 10.130.186.102 is 29.996311ms","2023-04-11T15:09:44Z","default","ip-10-104-16-96.ec2.internal","lvag-6975b4f649-w4kjc","lvag","169","logs","kubernetes/default/lvag","54.157.130.114","default.lvag-6975b4f649-w4kjc.lvag"
"1681225734000","11/04/2023 20:38:54.000 +0530",",""time"":""2023-04-11T15:08:54Z""}}","81.649721ms","10.130.186.102","/api/streamer/addIceCandidate?peerid=lt_phqghumeay&options=","{""log"":{""level"":""info"",""msg"":""reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 81.649721ms"",""time"":""2023-04-11T15:08:54Z""}}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","lvag","lvag","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","info","reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 81.649721ms","2023-04-11T15:08:54Z","default","ip-10-104-16-96.ec2.internal","lvag-6975b4f649-w4kjc","lvag","204","logs","kubernetes/default/lvag","54.157.130.114","default.lvag-6975b4f649-w4kjc.lvag"
"1681225734000","11/04/2023 20:38:54.000 +0530",",""time"":""2023-04-11T15:08:54Z""}}","73.588871ms","10.130.186.102","/api/streamer/addIceCandidate?peerid=lt_phqghumeay&options=","{""log"":{""level"":""info"",""msg"":""reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 73.588871ms"",""time"":""2023-04-11T15:08:54Z""}}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","lvag","lvag","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","info","reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 73.588871ms","2023-04-11T15:08:54Z","default","ip-10-104-16-96.ec2.internal","lvag-6975b4f649-w4kjc","lvag","204","logs","kubernetes/default/lvag","54.157.130.114","default.lvag-6975b4f649-w4kjc.lvag"
"1681225734000","11/04/2023 20:38:54.000 +0530",",""time"":""2023-04-11T15:08:54Z""}}","75.810251ms","10.130.186.102","/api/streamer/addIceCandidate?peerid=lt_phqghumeay&options=","{""log"":{""level"":""info"",""msg"":""reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 75.810251ms"",""time"":""2023-04-11T15:08:54Z""}}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","lvag","lvag","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","info","reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 75.810251ms","2023-04-11T15:08:54Z","default","ip-10-104-16-96.ec2.internal","lvag-6975b4f649-w4kjc","lvag","204","logs","kubernetes/default/lvag","54.157.130.114","default.lvag-6975b4f649-w4kjc.lvag"
"1681225734000","11/04/2023 20:38:54.000 +0530",",""time"":""2023-04-11T15:08:54Z""}}","83.998099ms","10.130.186.102","/api/streamer/addIceCandidate?peerid=lt_phqghumeay&options=","{""log"":{""level"":""info"",""msg"":""reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 83.998099ms"",""time"":""2023-04-11T15:08:54Z""}}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","lvag","lvag","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","info","reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 83.998099ms","2023-04-11T15:08:54Z","default","ip-10-104-16-96.ec2.internal","lvag-6975b4f649-w4kjc","lvag","204","logs","kubernetes/default/lvag","54.157.130.114","default.lvag-6975b4f649-w4kjc.lvag"
"1681225734000","11/04/2023 20:38:54.000 +0530",",""time"":""2023-04-11T15:08:54Z""}}","14.50478ms","10.130.186.102","/api/streamer/addIceCandidate?peerid=lt_phqghumeay&options=","{""log"":{""level"":""info"",""msg"":""reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 14.50478ms"",""time"":""2023-04-11T15:08:54Z""}}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","lvag","lvag","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","info","reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 14.50478ms","2023-04-11T15:08:54Z","default","ip-10-104-16-96.ec2.internal","lvag-6975b4f649-w4kjc","lvag","203","logs","kubernetes/default/lvag","54.157.130.114","default.lvag-6975b4f649-w4kjc.lvag"
"1681225734000","11/04/2023 20:38:54.000 +0530",",""time"":""2023-04-11T15:08:54Z""}}","12.441765ms","10.130.186.102","/api/streamer/addIceCandidate?peerid=lt_phqghumeay&options=","{""log"":{""level"":""info"",""msg"":""reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 12.441765ms"",""time"":""2023-04-11T15:08:54Z""}}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","lvag","lvag","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","info","reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 12.441765ms","2023-04-11T15:08:54Z","default","ip-10-104-16-96.ec2.internal","lvag-6975b4f649-w4kjc","lvag","204","logs","kubernetes/default/lvag","54.157.130.114","default.lvag-6975b4f649-w4kjc.lvag"
"1681225734000","11/04/2023 20:38:54.000 +0530",",""time"":""2023-04-11T15:08:54Z""}}","99.06762ms","10.130.186.102","/api/streamer/addIceCandidate?peerid=lt_phqghumeay&options=","{""log"":{""level"":""info"",""msg"":""reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 99.06762ms"",""time"":""2023-04-11T15:08:54Z""}}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","lvag","lvag","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","info","reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 99.06762ms","2023-04-11T15:08:54Z","default","ip-10-104-16-96.ec2.internal","lvag-6975b4f649-w4kjc","lvag","203","logs","kubernetes/default/lvag","54.157.130.114","default.lvag-6975b4f649-w4kjc.lvag"
"1681225734000","11/04/2023 20:38:54.000 +0530",",""time"":""2023-04-11T15:08:54Z""}}","152.435923ms","10.130.186.102","/api/streamer/addIceCandidate?peerid=lt_phqghumeay&options=","{""log"":{""level"":""info"",""msg"":""reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 152.435923ms"",""time"":""2023-04-11T15:08:54Z""}}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","lvag","lvag","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","info","reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 152.435923ms","2023-04-11T15:08:54Z","default","ip-10-104-16-96.ec2.internal","lvag-6975b4f649-w4kjc","lvag","205","logs","kubernetes/default/lvag","54.157.130.114","default.lvag-6975b4f649-w4kjc.lvag"
"1681225734000","11/04/2023 20:38:54.000 +0530",",""time"":""2023-04-11T15:08:54Z""}}","69.724776ms","10.130.186.102","/api/streamer/addIceCandidate?peerid=lt_phqghumeay&options=","{""log"":{""level"":""info"",""msg"":""reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 69.724776ms"",""time"":""2023-04-11T15:08:54Z""}}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","lvag","lvag","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","info","reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 69.724776ms","2023-04-11T15:08:54Z","default","ip-10-104-16-96.ec2.internal","lvag-6975b4f649-w4kjc","lvag","204","logs","kubernetes/default/lvag","54.157.130.114","default.lvag-6975b4f649-w4kjc.lvag"
"1681225734000","11/04/2023 20:38:54.000 +0530",",""time"":""2023-04-11T15:08:54Z""}}","20.359208ms","10.130.186.102","/api/streamer/addIceCandidate?peerid=lt_phqghumeay&options=","{""log"":{""level"":""info"",""msg"":""reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 20.359208ms"",""time"":""2023-04-11T15:08:54Z""}}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","lvag","lvag","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","info","reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 20.359208ms","2023-04-11T15:08:54Z","default","ip-10-104-16-96.ec2.internal","lvag-6975b4f649-w4kjc","lvag","204","logs","kubernetes/default/lvag","54.157.130.114","default.lvag-6975b4f649-w4kjc.lvag"
"1681225734000","11/04/2023 20:38:54.000 +0530",",""time"":""2023-04-11T15:08:54Z""}}","19.98343ms","10.130.186.102","/api/streamer/addIceCandidate?peerid=lt_phqghumeay&options=","{""log"":{""level"":""info"",""msg"":""reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 19.98343ms"",""time"":""2023-04-11T15:08:54Z""}}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","lvag","lvag","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","info","reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 19.98343ms","2023-04-11T15:08:54Z","default","ip-10-104-16-96.ec2.internal","lvag-6975b4f649-w4kjc","lvag","203","logs","kubernetes/default/lvag","54.157.130.114","default.lvag-6975b4f649-w4kjc.lvag"
"1681225734000","11/04/2023 20:38:54.000 +0530",",""time"":""2023-04-11T15:08:54Z""}}","21.582278ms","10.130.186.102","/api/streamer/addIceCandidate?peerid=lt_phqghumeay&options=","{""log"":{""level"":""info"",""msg"":""reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 21.582278ms"",""time"":""2023-04-11T15:08:54Z""}}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","lvag","lvag","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","info","reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 21.582278ms","2023-04-11T15:08:54Z","default","ip-10-104-16-96.ec2.internal","lvag-6975b4f649-w4kjc","lvag","204","logs","kubernetes/default/lvag","54.157.130.114","default.lvag-6975b4f649-w4kjc.lvag"
"1681225734000","11/04/2023 20:38:54.000 +0530",",""time"":""2023-04-11T15:08:54Z""}}","56.029294ms","10.130.186.102","/api/streamer/addIceCandidate?peerid=lt_phqghumeay&options=","{""log"":{""level"":""info"",""msg"":""reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 56.029294ms"",""time"":""2023-04-11T15:08:54Z""}}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","lvag","lvag","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","info","reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 56.029294ms","2023-04-11T15:08:54Z","default","ip-10-104-16-96.ec2.internal","lvag-6975b4f649-w4kjc","lvag","204","logs","kubernetes/default/lvag","54.157.130.114","default.lvag-6975b4f649-w4kjc.lvag"
"1681225734000","11/04/2023 20:38:54.000 +0530",",""time"":""2023-04-11T15:08:54Z""}}","58.971983ms","10.130.186.102","/api/streamer/addIceCandidate?peerid=lt_phqghumeay&options=","{""log"":{""level"":""info"",""msg"":""reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 58.971983ms"",""time"":""2023-04-11T15:08:54Z""}}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","lvag","lvag","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","info","reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 58.971983ms","2023-04-11T15:08:54Z","default","ip-10-104-16-96.ec2.internal","lvag-6975b4f649-w4kjc","lvag","204","logs","kubernetes/default/lvag","54.157.130.114","default.lvag-6975b4f649-w4kjc.lvag"
"1681225734000","11/04/2023 20:38:54.000 +0530",",""time"":""2023-04-11T15:08:54Z""}}","80.994811ms","10.130.186.102","/api/streamer/addIceCandidate?peerid=lt_phqghumeay&options=","{""log"":{""level"":""info"",""msg"":""reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 80.994811ms"",""time"":""2023-04-11T15:08:54Z""}}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","lvag","lvag","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","info","reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 80.994811ms","2023-04-11T15:08:54Z","default","ip-10-104-16-96.ec2.internal","lvag-6975b4f649-w4kjc","lvag","204","logs","kubernetes/default/lvag","54.157.130.114","default.lvag-6975b4f649-w4kjc.lvag"
